epoch,loss_total,loss_reg,loss_transfer,loss_diversity,loss_stability
64,-47.49735641479492,14.576119422912598,0.42762577533721924,-621.1773071289062,0.014944707974791527
65,-47.894309997558594,14.179153442382812,0.42762577533721924,-621.1773071289062,0.015060847625136375
66,-48.27534484863281,13.798107147216797,0.42762577533721924,-621.1773071289062,0.015176113694906235
67,-48.641239166259766,13.432202339172363,0.42762577533721924,-621.1773071289062,0.015290765091776848
68,-48.99279022216797,13.08063793182373,0.42762577533721924,-621.1773071289062,0.015404555946588516
69,-49.3307991027832,12.742616653442383,0.42762577533721924,-621.1773071289062,0.015517364256083965
70,-49.656005859375,12.417402267456055,0.42762577533721924,-621.1773071289062,0.015629656612873077
71,-49.96895217895508,12.10444450378418,0.42762577533721924,-621.1773071289062,0.015741070732474327
72,-50.270240783691406,11.803141593933105,0.42762577533721924,-621.1773071289062,0.015851560980081558
73,-50.560386657714844,11.51298999786377,0.42762577533721924,-621.1773071289062,0.01596135087311268
74,-50.83989334106445,11.23347282409668,0.42762577533721924,-621.1773071289062,0.016070494428277016
75,-51.109256744384766,10.964097023010254,0.42762577533721924,-621.1773071289062,0.016178984194993973
76,-51.36909866333008,10.704241752624512,0.42762577533721924,-621.1773071289062,0.016286609694361687
77,-51.61976623535156,10.45356273651123,0.42762577533721924,-621.1773071289062,0.016393328085541725
78,-51.86165237426758,10.21166706085205,0.42762577533721924,-621.1773071289062,0.01649921014904976
79,-52.09512710571289,9.978185653686523,0.42762577533721924,-621.1773071289062,0.016604231670498848
80,-52.32059097290039,9.75270938873291,0.42762577533721924,-621.1773071289062,0.016708483919501305
81,-52.53837203979492,9.534916877746582,0.42762577533721924,-621.1773071289062,0.01681222952902317
82,-52.748802185058594,9.324478149414062,0.42762577533721924,-621.1773071289062,0.01691535674035549
83,-52.95221710205078,9.121050834655762,0.42762577533721924,-621.1773071289062,0.017018096521496773
84,-53.1489143371582,8.924345016479492,0.42762577533721924,-621.1773071289062,0.017120003700256348
85,-53.339210510253906,8.734040260314941,0.42762577533721924,-621.1773071289062,0.01722089760005474
86,-53.52336120605469,8.549878120422363,0.42762577533721924,-621.1773071289062,0.01732092909514904
87,-53.70164489746094,8.37158203125,0.42762577533721924,-621.1773071289062,0.017420228570699692
88,-53.87429428100586,8.198923110961914,0.42762577533721924,-621.1773071289062,0.01751900650560856
89,-54.0416259765625,8.031580924987793,0.42762577533721924,-621.1773071289062,0.017617138102650642
90,-54.20387268066406,7.869325637817383,0.42762577533721924,-621.1773071289062,0.01771463081240654
91,-54.361148834228516,7.712041854858398,0.42762577533721924,-621.1773071289062,0.01781138963997364
92,-54.51366424560547,7.5595173835754395,0.42762577533721924,-621.1773071289062,0.01790749467909336
93,-54.66164779663086,7.411520481109619,0.42762577533721924,-621.1773071289062,0.018003003671765327
94,-54.80522537231445,7.267937183380127,0.42762577533721924,-621.1773071289062,0.01809798926115036
95,-54.94455337524414,7.128599166870117,0.42762577533721924,-621.1773071289062,0.018192332237958908
96,-55.07987594604492,6.99326753616333,0.42762577533721924,-621.1773071289062,0.018286211416125298
97,-55.2112922668457,6.861837863922119,0.42762577533721924,-621.1773071289062,0.018379727378487587
98,-55.33898162841797,6.734140872955322,0.42762577533721924,-621.1773071289062,0.01847263053059578
99,-55.463043212890625,6.610067844390869,0.42762577533721924,-621.1773071289062,0.018565092235803604
100,-55.5836067199707,6.489496231079102,0.42762577533721924,-621.1773071289062,0.018657147884368896
