epoch,loss_total,loss_reg,loss_transfer,loss_diversity,loss_stability
1,152.23301696777344,209.22601318359375,0.2719499170780182,-570.2083129882812,0.006421484984457493
2,141.94528198242188,198.9382781982422,0.2719499170780182,-570.2083129882812,0.006407265551388264
3,132.07073974609375,189.06373596191406,0.2719499170780182,-570.2083129882812,0.006410412024706602
4,122.61195373535156,179.60494995117188,0.2719499170780182,-570.2083129882812,0.0064301686361432076
5,113.5665512084961,170.55953979492188,0.2719499170780182,-570.2083129882812,0.006464936304837465
6,104.93035125732422,161.92333984375,0.2719499170780182,-570.2083129882812,0.006513732019811869
7,96.69839477539062,153.69137573242188,0.2719499170780182,-570.2083129882812,0.00657550897449255
8,88.86345672607422,145.85643005371094,0.2719499170780182,-570.2083129882812,0.006648870185017586
9,81.41621398925781,138.4091796875,0.2719499170780182,-570.2083129882812,0.0067328703589737415
10,74.3467025756836,131.33966064453125,0.2719499170780182,-570.2083129882812,0.006826297380030155
11,67.64395904541016,124.63689422607422,0.2719499170780182,-570.2083129882812,0.006928254384547472
12,61.294559478759766,118.28749084472656,0.2719499170780182,-570.2083129882812,0.0070376405492424965
13,55.28464889526367,112.2775650024414,0.2719499170780182,-570.2083129882812,0.007153427228331566
14,49.60071563720703,106.59362030029297,0.2719499170780182,-570.2083129882812,0.007274129893630743
15,44.22995376586914,101.22284698486328,0.2719499170780182,-570.2083129882812,0.007398433052003384
16,39.15723419189453,96.15011596679688,0.2719499170780182,-570.2083129882812,0.007525661960244179
17,34.36866760253906,91.36153411865234,0.2719499170780182,-570.2083129882812,0.007654578424990177
18,29.851985931396484,86.84484100341797,0.2719499170780182,-570.2083129882812,0.0077841621823608875
19,25.592851638793945,82.585693359375,0.2719499170780182,-570.2083129882812,0.007913998328149319
20,21.57807159423828,78.5708999633789,0.2719499170780182,-570.2083129882812,0.008043552748858929
21,17.794391632080078,74.7872085571289,0.2719499170780182,-570.2083129882812,0.008172398433089256
22,14.229150772094727,71.22195434570312,0.2719499170780182,-570.2083129882812,0.00829992350190878
23,10.8704833984375,67.86327362060547,0.2719499170780182,-570.2083129882812,0.008425931446254253
24,7.707058429718018,64.69983673095703,0.2719499170780182,-570.2083129882812,0.008549882099032402
25,4.7271857261657715,61.71995544433594,0.2719499170780182,-570.2083129882812,0.008671600371599197
