epoch,loss_total,loss_reg,loss_transfer,loss_diversity,loss_stability
1,167.6549530029297,226.1342315673828,0.5456348657608032,-585.3513793945312,0.012933800928294659
2,156.02816772460938,214.50743103027344,0.5456348657608032,-585.3513793945312,0.013158624060451984
3,144.8674774169922,203.34671020507812,0.5456348657608032,-585.3513793945312,0.013402179814875126
4,134.17552185058594,192.65472412109375,0.5456348657608032,-585.3513793945312,0.0136640053242445
5,123.95378875732422,182.43296813964844,0.5456348657608032,-585.3513793945312,0.013943759724497795
6,114.19561004638672,172.6747589111328,0.5456348657608032,-585.3513793945312,0.014239956624805927
7,104.89669036865234,163.3758087158203,0.5456348657608032,-585.3513793945312,0.014551653526723385
8,96.05184173583984,154.5309295654297,0.5456348657608032,-585.3513793945312,0.014875960536301136
9,87.65027618408203,146.12933349609375,0.5456348657608032,-585.3513793945312,0.015211612917482853
10,79.68264770507812,138.1616668701172,0.5456348657608032,-585.3513793945312,0.01555799413472414
11,72.13367462158203,130.61265563964844,0.5456348657608032,-585.3513793945312,0.015913544222712517
12,64.99259185791016,123.47154235839844,0.5456348657608032,-585.3513793945312,0.016276320442557335
13,58.24458694458008,116.72349548339844,0.5456348657608032,-585.3513793945312,0.01664450578391552
14,51.87467575073242,110.35354614257812,0.5456348657608032,-585.3513793945312,0.01701655425131321
15,45.86819076538086,104.3470230102539,0.5456348657608032,-585.3513793945312,0.01739134080708027
16,40.20932388305664,98.68811798095703,0.5456348657608032,-585.3513793945312,0.017767436802387238
17,34.88289260864258,93.36164855957031,0.5456348657608032,-585.3513793945312,0.018143434077501297
18,29.872102737426758,88.35082244873047,0.5456348657608032,-585.3513793945312,0.01851874217391014
19,25.16120147705078,83.63988494873047,0.5456348657608032,-585.3513793945312,0.018892275169491768
20,20.734909057617188,79.21355438232422,0.5456348657608032,-585.3513793945312,0.019263386726379395
21,16.577573776245117,75.05618286132812,0.5456348657608032,-585.3513793945312,0.01963139697909355
22,12.67491626739502,71.15348815917969,0.5456348657608032,-585.3513793945312,0.019995935261249542
23,9.012552261352539,67.4910888671875,0.5456348657608032,-585.3513793945312,0.02035609260201454
24,5.5766448974609375,64.05514526367188,0.5456348657608032,-585.3513793945312,0.020711686462163925
25,2.353760242462158,60.83222961425781,0.5456348657608032,-585.3513793945312,0.021062342450022697
26,-0.6694672107696533,57.80896759033203,0.5456348657608032,-585.3513793945312,0.021407725289463997
27,-3.506133794784546,54.972267150878906,0.5456348657608032,-585.3513793945312,0.02174711972475052
28,-6.1679768562316895,52.31039047241211,0.5456348657608032,-585.3513793945312,0.022080538794398308
29,-8.666120529174805,49.81221389770508,0.5456348657608032,-585.3513793945312,0.02240753546357155
30,-11.010540962219238,47.4677619934082,0.5456348657608032,-585.3513793945312,0.02272770367562771
31,-13.21124267578125,45.26702880859375,0.5456348657608032,-585.3513793945312,0.0230412557721138
32,-15.277759552001953,43.20048141479492,0.5456348657608032,-585.3513793945312,0.02334786020219326
33,-17.219112396240234,41.259098052978516,0.5456348657608032,-585.3513793945312,0.023647252470254898
34,-19.0433292388916,39.434852600097656,0.5456348657608032,-585.3513793945312,0.023939795792102814
35,-20.758380889892578,37.71977233886719,0.5456348657608032,-585.3513793945312,0.024225538596510887
36,-22.371564865112305,36.10655975341797,0.5456348657608032,-585.3513793945312,0.02450420707464218
37,-23.890077590942383,34.58802032470703,0.5456348657608032,-585.3513793945312,0.024776406586170197
38,-25.320085525512695,33.15798568725586,0.5456348657608032,-585.3513793945312,0.025042381137609482
39,-26.667652130126953,31.81039047241211,0.5456348657608032,-585.3513793945312,0.025302095338702202
40,-27.938438415527344,30.539579391479492,0.5456348657608032,-585.3513793945312,0.02555580623447895
41,-29.13780975341797,29.34018325805664,0.5456348657608032,-585.3513793945312,0.025804055854678154
42,-30.270166397094727,28.207801818847656,0.5456348657608032,-585.3513793945312,0.026047153398394585
43,-31.339956283569336,27.137989044189453,0.5456348657608032,-585.3513793945312,0.02628498710691929
44,-32.35097122192383,26.126951217651367,0.5456348657608032,-585.3513793945312,0.026517795398831367
45,-33.307090759277344,25.170808792114258,0.5456348657608032,-585.3513793945312,0.026745419949293137
46,-34.21206283569336,24.26581573486328,0.5456348657608032,-585.3513793945312,0.026968641206622124
47,-35.069339752197266,23.40851402282715,0.5456348657608032,-585.3513793945312,0.027187347412109375
48,-35.88204574584961,22.595788955688477,0.5456348657608032,-585.3513793945312,0.027401579543948174
49,-36.65278244018555,21.825029373168945,0.5456348657608032,-585.3513793945312,0.027611320838332176
50,-37.384159088134766,21.093631744384766,0.5456348657608032,-585.3513793945312,0.027816670015454292
51,-38.07863998413086,20.399133682250977,0.5456348657608032,-585.3513793945312,0.028017856180667877
52,-38.738502502441406,19.739248275756836,0.5456348657608032,-585.3513793945312,0.028214875608682632
53,-39.365909576416016,19.111820220947266,0.5456348657608032,-585.3513793945312,0.02840728685259819
54,-39.962921142578125,18.514793395996094,0.5456348657608032,-585.3513793945312,0.028595536947250366
55,-40.531593322753906,17.946102142333984,0.5456348657608032,-585.3513793945312,0.028779765591025352
