epoch,loss_total,loss_reg,loss_transfer,loss_diversity,loss_stability
1,268.8441162109375,325.0296325683594,0.47002938389778137,-562.3359985351562,0.010982915759086609
2,253.709228515625,309.8947448730469,0.47002938389778137,-562.3359985351562,0.010903324000537395
3,239.0540771484375,295.2395935058594,0.47002938389778137,-562.3359985351562,0.0108377356082201
4,224.88656616210938,281.07208251953125,0.47002938389778137,-562.3359985351562,0.010788479819893837
5,211.21580505371094,267.4013366699219,0.47002938389778137,-562.3359985351562,0.010755807161331177
6,198.04762268066406,254.233154296875,0.47002938389778137,-562.3359985351562,0.010739502497017384
7,185.3841094970703,241.56964111328125,0.47002938389778137,-562.3359985351562,0.010737243108451366
8,173.22866821289062,229.41419982910156,0.47002938389778137,-562.3359985351562,0.010749288834631443
9,161.5802001953125,217.76571655273438,0.47002938389778137,-562.3359985351562,0.010775033384561539
10,150.4357452392578,206.6212615966797,0.47002938389778137,-562.3359985351562,0.010814146138727665
11,139.7932586669922,195.97877502441406,0.47002938389778137,-562.3359985351562,0.010866371914744377
12,129.64483642578125,185.83033752441406,0.47002938389778137,-562.3359985351562,0.01093083806335926
13,119.98204040527344,176.16754150390625,0.47002938389778137,-562.3359985351562,0.011006978340446949
14,110.79480743408203,166.9803009033203,0.47002938389778137,-562.3359985351562,0.011093785986304283
15,102.07122039794922,158.25669860839844,0.47002938389778137,-562.3359985351562,0.011190147139132023
16,93.79942321777344,149.98489379882812,0.47002938389778137,-562.3359985351562,0.011295829899609089
17,85.96586608886719,142.1513214111328,0.47002938389778137,-562.3359985351562,0.011410283856093884
18,78.55481719970703,134.74026489257812,0.47002938389778137,-562.3359985351562,0.01153259165585041
19,71.55049896240234,127.73593139648438,0.47002938389778137,-562.3359985351562,0.011662203818559647
20,64.9365463256836,121.12196350097656,0.47002938389778137,-562.3359985351562,0.011798189021646976
21,58.69587707519531,114.88127899169922,0.47002938389778137,-562.3359985351562,0.011939991265535355
22,52.81073760986328,108.99612426757812,0.47002938389778137,-562.3359985351562,0.012087357230484486
23,47.26519775390625,103.45056915283203,0.47002938389778137,-562.3359985351562,0.012239296920597553
24,42.04273986816406,98.22809600830078,0.47002938389778137,-562.3359985351562,0.012394801713526249
25,37.126380920410156,93.31172180175781,0.47002938389778137,-562.3359985351562,0.01255322340875864
26,32.499732971191406,88.68505859375,0.47002938389778137,-562.3359985351562,0.01271443348377943
27,28.14743995666504,84.33274841308594,0.47002938389778137,-562.3359985351562,0.012877857312560081
28,24.052959442138672,80.23825073242188,0.47002938389778137,-562.3359985351562,0.013042602688074112
29,20.201528549194336,76.38680267333984,0.47002938389778137,-562.3359985351562,0.01320866122841835
30,16.579145431518555,72.764404296875,0.47002938389778137,-562.3359985351562,0.0133754787966609
31,13.172393798828125,69.35763549804688,0.47002938389778137,-562.3359985351562,0.01354286726564169
32,9.968263626098633,66.15348815917969,0.47002938389778137,-562.3359985351562,0.013710381463170052
33,6.954466819763184,63.13967514038086,0.47002938389778137,-562.3359985351562,0.013877259567379951
34,4.118381977081299,60.30357360839844,0.47002938389778137,-562.3359985351562,0.014043321833014488
35,1.448511004447937,57.63368606567383,0.47002938389778137,-562.3359985351562,0.014208437874913216
36,-1.0651369094848633,55.12002182006836,0.47002938389778137,-562.3359985351562,0.014372208155691624
37,-3.4324951171875,52.752647399902344,0.47002938389778137,-562.3359985351562,0.014534988440573215
38,-5.663268089294434,50.52185821533203,0.47002938389778137,-562.3359985351562,0.014696582220494747
39,-7.765474319458008,48.41963577270508,0.47002938389778137,-562.3359985351562,0.014856753870844841
40,-9.747873306274414,46.43722152709961,0.47002938389778137,-562.3359985351562,0.015015575103461742
41,-11.617718696594238,44.567359924316406,0.47002938389778137,-562.3359985351562,0.015172718092799187
42,-13.3827486038208,42.80231475830078,0.47002938389778137,-562.3359985351562,0.015328043140470982
43,-15.04985523223877,41.13519287109375,0.47002938389778137,-562.3359985351562,0.015481455251574516
44,-16.62514877319336,39.55988311767578,0.47002938389778137,-562.3359985351562,0.015632888302206993
45,-18.1148624420166,38.07015609741211,0.47002938389778137,-562.3359985351562,0.015782278031110764
46,-19.524045944213867,36.66095733642578,0.47002938389778137,-562.3359985351562,0.015929866582155228
47,-20.858003616333008,35.32698440551758,0.47002938389778137,-562.3359985351562,0.01607546955347061
48,-22.121448516845703,34.06352615356445,0.47002938389778137,-562.3359985351562,0.016219163313508034
49,-23.31917953491211,32.865779876708984,0.47002938389778137,-562.3359985351562,0.016360603272914886
50,-24.45526123046875,31.729686737060547,0.47002938389778137,-562.3359985351562,0.016499828547239304
51,-25.53338050842285,30.651554107666016,0.47002938389778137,-562.3359985351562,0.01663704589009285
52,-26.557315826416016,29.627605438232422,0.47002938389778137,-562.3359985351562,0.016772309318184853
53,-27.530363082885742,28.654544830322266,0.47002938389778137,-562.3359985351562,0.01690566912293434
54,-28.455463409423828,27.72943115234375,0.47002938389778137,-562.3359985351562,0.017036888748407364
55,-29.335792541503906,26.849088668823242,0.47002938389778137,-562.3359985351562,0.017166340723633766
56,-30.174150466918945,26.010717391967773,0.47002938389778137,-562.3359985351562,0.01729416847229004
57,-30.972801208496094,25.212055206298828,0.47002938389778137,-562.3359985351562,0.017419910058379173
58,-31.73409652709961,24.450746536254883,0.47002938389778137,-562.3359985351562,0.017543846741318703
59,-32.460445404052734,23.724388122558594,0.47002938389778137,-562.3359985351562,0.01766597479581833
60,-33.15385818481445,23.030961990356445,0.47002938389778137,-562.3359985351562,0.017786433920264244
61,-33.816184997558594,22.368623733520508,0.47002938389778137,-562.3359985351562,0.017905207350850105
62,-34.44921112060547,21.735584259033203,0.47002938389778137,-562.3359985351562,0.018022168427705765
63,-35.05476760864258,21.130016326904297,0.47002938389778137,-562.3359985351562,0.01813739538192749
64,-35.634246826171875,20.55052947998047,0.47002938389778137,-562.3359985351562,0.018251074478030205
65,-36.18912124633789,19.99563980102539,0.47002938389778137,-562.3359985351562,0.01836307905614376
66,-36.72077941894531,19.463970184326172,0.47002938389778137,-562.3359985351562,0.018473386764526367
67,-37.23040008544922,18.9543399810791,0.47002938389778137,-562.3359985351562,0.018582290038466454
68,-37.719200134277344,18.465526580810547,0.47002938389778137,-562.3359985351562,0.018689636141061783
69,-38.18825912475586,17.996456146240234,0.47002938389778137,-562.3359985351562,0.018795261159539223
70,-38.63883590698242,17.54587173461914,0.47002938389778137,-562.3359985351562,0.0188993439078331
71,-39.0718994140625,17.112796783447266,0.47002938389778137,-562.3359985351562,0.0190021600574255
72,-39.4882926940918,16.696392059326172,0.47002938389778137,-562.3359985351562,0.019103534519672394
73,-39.88895797729492,16.295719146728516,0.47002938389778137,-562.3359985351562,0.019203724339604378
74,-40.274600982666016,15.910066604614258,0.47002938389778137,-562.3359985351562,0.019302839413285255
75,-40.645973205566406,15.53868293762207,0.47002938389778137,-562.3359985351562,0.01940053328871727
76,-41.00383758544922,15.180811882019043,0.47002938389778137,-562.3359985351562,0.01949690468609333
77,-41.34880447387695,14.835833549499512,0.47002938389778137,-562.3359985351562,0.019592029973864555
78,-41.681522369384766,14.503107070922852,0.47002938389778137,-562.3359985351562,0.019685907289385796
79,-42.00263595581055,14.181985855102539,0.47002938389778137,-562.3359985351562,0.019778508692979813
80,-42.31262969970703,13.871980667114258,0.47002938389778137,-562.3359985351562,0.019869843497872353
81,-42.6120719909668,13.572528839111328,0.47002938389778137,-562.3359985351562,0.019959917291998863
82,-42.901344299316406,13.283247947692871,0.47002938389778137,-562.3359985351562,0.020048776641488075
83,-43.18098449707031,13.003597259521484,0.47002938389778137,-562.3359985351562,0.020136412233114243
84,-43.451438903808594,12.733136177062988,0.47002938389778137,-562.3359985351562,0.0202228631824255
85,-43.71303176879883,12.471537590026855,0.47002938389778137,-562.3359985351562,0.02030833810567856
86,-43.9661979675293,12.21835994720459,0.47002938389778137,-562.3359985351562,0.02039269730448723
87,-44.21131134033203,11.973237037658691,0.47002938389778137,-562.3359985351562,0.02047588862478733
88,-44.4487419128418,11.735798835754395,0.47002938389778137,-562.3359985351562,0.020558100193738937
89,-44.67881393432617,11.505720138549805,0.47002938389778137,-562.3359985351562,0.020639419555664062
90,-44.901798248291016,11.28272819519043,0.47002938389778137,-562.3359985351562,0.02071967162191868
91,-45.118011474609375,11.066508293151855,0.47002938389778137,-562.3359985351562,0.020798921585083008
92,-45.327781677246094,10.856730461120605,0.47002938389778137,-562.3359985351562,0.020877165719866753
93,-45.53129196166992,10.653213500976562,0.47002938389778137,-562.3359985351562,0.020954450592398643
94,-45.72879409790039,10.455702781677246,0.47002938389778137,-562.3359985351562,0.021030930802226067
95,-45.920589447021484,10.263896942138672,0.47002938389778137,-562.3359985351562,0.021106693893671036
96,-46.10697937011719,10.07750129699707,0.47002938389778137,-562.3359985351562,0.02118152752518654
97,-46.28811264038086,9.896358489990234,0.47002938389778137,-562.3359985351562,0.021255454048514366
98,-46.464229583740234,9.720235824584961,0.47002938389778137,-562.3359985351562,0.021328475326299667
99,-46.63552474975586,9.548932075500488,0.47002938389778137,-562.3359985351562,0.02140054665505886
100,-46.802127838134766,9.382322311401367,0.47002938389778137,-562.3359985351562,0.021471800282597542
